itemId,locationId,project,type,availableForSupplyDate,BATCH,uom,quantity,PROCESSTYPE,expirationDate,SITEOWNER,ITEMOWNER,onHandPostDateTime,MEASURE,NODETYPE,LOB,lotNumber,STORE,CTOITEMID,CTOBOMID
CFGB11,LDC1, ,,2024-06-16,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-17,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-18,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-19,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-20,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-21,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-22,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-23,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-15,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-24,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-25,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-26,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-29,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-30,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-01,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-02,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-03,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-04,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-05,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-06,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-28,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-07,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-08,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-09,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-23,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-25,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-07,SKU_OH_B11,,2400,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-20,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-09,SKU_OH_B11,,2400,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-14,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-15,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-16,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-08,SKU_OH_B11,,2400,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-17,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-18,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-19,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-22,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-23,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-24,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-25,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-26,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-27,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-28,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-29,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-21,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-30,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-08-31,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-01,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-02,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-15,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-04,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-05,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-06,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-07,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-08,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-09,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-03,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-14,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-17,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-18,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-19,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-20,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-21,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-22,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-23,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-24,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-16,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-25,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-26,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-27,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-28,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-30,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-01,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-02,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-03,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-04,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-05,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-06,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-07,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-09-29,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-08,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-09,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-14,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-15,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-16,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-17,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-18,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-19,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-20,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-21,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-22,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-23,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-24,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-06,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-26,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-27,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-28,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-29,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-30,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-31,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-01,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-02,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-10-25,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-03,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-04,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-05,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-08,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-09,SKU_OH_B11,,4800,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-14,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-15,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-07,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-16,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-17,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-18,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-19,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-02,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-21,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-22,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-23,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-24,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-25,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-26,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-27,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-28,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-20,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-29,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-11-30,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-01,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-04,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-05,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-06,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB03,LDC1, ,,2023-08-07,SKU_OH,,4983.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGC01,LDC3, ,,2023-08-07,SKU_OH,,1205,,2024-02-03,,,,,,,,SKU_OH,,
CFGB03,LDC3, ,,2023-08-07,SKU_OH,,5175.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGB04,LDC1, ,,2023-08-07,SKU_OH,,4900.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGB05,LDC2, ,,2023-08-07,SKU_OH,,5155.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGC01,LDC1, ,,2023-08-07,SKU_OH,,1304,,2024-02-03,,,,,,,,SKU_OH,,
CFGB01,LDC3, ,,2023-08-07,SKU_OH,,4977,,2024-02-03,,,,,,,,SKU_OH,,
CFGB02,RDC, ,,2023-08-07,SKU_OH,,5223,,2024-02-03,,,,,,,,SKU_OH,,
CFGB03,RDC, ,,2023-08-07,SKU_OH,,4765.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGB05,RDC, ,,2023-08-07,SKU_OH,,5040,,2024-02-03,,,,,,,,SKU_OH,,
CFGB07,LDC3, ,,2023-08-07,SKU_OH,,4915.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGB08,LDC1, ,,2023-08-07,SKU_OH,,5040.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGB09,LDC2, ,,2023-08-07,SKU_OH,,5476,,2024-02-03,,,,,,,,SKU_OH,,
CFGB03,LDC2, ,,2023-08-07,SKU_OH,,5239,,2024-02-03,,,,,,,,SKU_OH,,
CFGB05,LDC3, ,,2023-08-07,SKU_OH,,8720,,2024-02-03,,,,,,,,SKU_OH,,
CFGB08,LDC2, ,,2023-08-07,SKU_OH,,4858,,2024-02-03,,,,,,,,SKU_OH,,
CFGB08,LDC3, ,,2023-08-07,SKU_OH,,4890.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGB09,LDC3, ,,2023-08-07,SKU_OH,,4863.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGB09,RDC, ,,2023-08-07,SKU_OH,,5186,,2024-02-03,,,,,,,,SKU_OH,,
CFGC01,LDC2, ,,2023-08-07,SKU_OH,,1198.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGC02,RDC, ,,2023-08-07,SKU_OH,,5176,,2024-02-03,,,,,,,,SKU_OH,,
CFGB01,LDC2, ,,2023-08-07,SKU_OH,,5056,,2024-02-03,,,,,,,,SKU_OH,,
CFGB01,RDC, ,,2023-08-07,SKU_OH,,5557,,2024-02-03,,,,,,,,SKU_OH,,
CFGB02,LDC3, ,,2023-08-07,SKU_OH,,5261,,2024-02-03,,,,,,,,SKU_OH,,
CFGB05,LDC1, ,,2023-08-07,SKU_OH,,5567,,2024-02-03,,,,,,,,SKU_OH,,
CFGB06,LDC3, ,,2023-08-07,SKU_OH,,5316.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGB07,LDC1, ,,2023-08-07,SKU_OH,,5276.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGC02,LDC1, ,,2023-08-07,SKU_OH,,4973.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGC02,LDC3, ,,2023-08-07,SKU_OH,,1339.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGB04,LDC3, ,,2023-08-07,SKU_OH,,9136,,2024-02-03,,,,,,,,SKU_OH,,
CFGB07,LDC2, ,,2023-08-07,SKU_OH,,5140.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGB07,RDC, ,,2023-08-07,SKU_OH,,5530.652008,,2024-02-03,,,,,,,,SKU_OH,,
CFGC01,RDC, ,,2023-08-07,SKU_OH,,5378,,2024-02-03,,,,,,,,SKU_OH,,
CFGB01,LDC1, ,,2023-08-07,SKU_OH,,5229,,2024-02-03,,,,,,,,SKU_OH,,
CFGB04,LDC2, ,,2023-08-07,SKU_OH,,5255.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGB04,RDC, ,,2023-08-07,SKU_OH,,8604,,2024-02-03,,,,,,,,SKU_OH,,
CFGB06,LDC1, ,,2023-08-07,SKU_OH,,4983,,2024-02-03,,,,,,,,SKU_OH,,
CFGB06,LDC2, ,,2023-08-07,SKU_OH,,5331,,2024-02-03,,,,,,,,SKU_OH,,
CFGB08,RDC, ,,2023-08-07,SKU_OH,,8057,,2024-02-03,,,,,,,,SKU_OH,,
CFGB09,LDC1, ,,2023-08-07,SKU_OH,,9476,,2024-02-03,,,,,,,,SKU_OH,,
CFGB02,LDC1, ,,2023-08-07,SKU_OH,,5187.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGB02,LDC2, ,,2023-08-07,SKU_OH,,5296.5,,2024-02-03,,,,,,,,SKU_OH,,
CFGB06,RDC, ,,2023-08-07,SKU_OH,,5292,,2024-02-03,,,,,,,,SKU_OH,,
CFGC02,LDC2, ,,2023-08-07,SKU_OH,,11052,,2024-02-03,,,,,,,,SKU_OH,,
CFGB11,LDC1, ,,2023-12-07,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-08,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-09,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-03,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-14,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-15,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-28,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-17,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-18,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-19,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-20,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-21,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-22,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-23,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-24,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-16,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-25,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-26,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-27,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-30,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-31,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-01,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-02,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-03,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-04,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-05,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-06,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2023-12-29,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-07,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,RDC, ,,2023-08-07,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC2, ,,2023-08-07,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
